CONTINENT,COUNTRY,GID_0,GID_1,GID_2,Class,loss_2001,loss_2002,loss_2003,loss_2004,loss_2005,loss_2006,loss_2007,loss_2008,loss_2009,loss_2010,loss_2011,loss_2012,loss_2013,loss_2014,loss_2015,loss_2016,loss_2017,loss_2018,loss_2019,loss_2020,loss_2021,loss_2022
South America,Uruguay,URY,URY.11_2,URY.11.4_2,-100,,,,0.13071692504882815,,0.065392236328125,,,,,,0.06538203735351562,,,,,,,,,,
South America,Uruguay,URY,URY.11_2,URY.11.4_2,3100,,,,,,,,,,,,,0.130825244140625,,,,,,,,,
South America,Uruguay,URY,URY.11_2,URY.11.4_2,3242,,,,,,,,,,,,,0.13082611694335938,,,,,,,,,
South America,Uruguay,URY,URY.11_2,URY.11.5_2,-2100,,0.06535934448242188,0.0653757080078125,0.06535335693359375,0.0653783447265625,0.06535899047851562,,,0.39222064208984375,,0.0653681396484375,,,0.06534736938476562,,,,,,,,
South America,Uruguay,URY,URY.11_2,URY.11.5_2,-1300,,,0.19610547485351565,,,0.392155712890625,,,0.3965647188313802,,0.5229565734863281,,22.425934958041328,1.4381971313476563,,,,,,,,
South America,Uruguay,URY,URY.11_2,URY.11.5_2,1300,,,,,,,,,,,,,0.19607310180664062,,,,,,,,,
South America,Uruguay,URY,URY.11_2,URY.11.5_2,2100,,,,0.06532587890625,,,,,,,,,0.06535758056640625,,,,,,,,,
South America,Uruguay,URY,URY.11_2,URY.11.5_2,3100,,,,,,0.1307183349609375,,0.19610301513671874,,,,,,0.19604246215820312,2.0917029541015637,,,,,,,
South America,Uruguay,URY,URY.11_2,URY.11.5_2,5000,,0.06535846557617188,,,,,,,,,,,,,,,,,,,,
South America,Uruguay,URY,URY.11_2,URY.11.6_2,-1300,,,,,,,,,,,,,,0.06508038330078125,,,,,,,,
South America,Uruguay,URY,URY.11_2,URY.11.7_2,-2100,,,,,,,,,,,,,0.1309315673828125,,,,,,,,,
South America,Uruguay,URY,URY.11_2,URY.11.7_2,-1300,,0.065393994140625,,,,,,,,,,,3.272938629150392,,,,,,,,,
South America,Uruguay,URY,URY.11_2,URY.11.7_2,-100,,0.06561273803710937,,,,,,,,,,,,,,,,,,,,
South America,Uruguay,URY,URY.11_2,URY.11.7_2,1300,,0.06561273803710937,,,,,,,,,,,,,,,,,,,,
South America,Uruguay,URY,URY.12_2,URY.12.1_2,-5181,,,,0.06487003173828125,,,0.7789263977050782,5.9720896362304705,0.9726973632812499,0.9727187377929685,,0.06478213500976562,0.19434730224609376,,7.38531734008789,1.6195855651855473,,12.933285363769539,0.4544303283691406,0.8419815185546873,0.194525439453125,0.12978508911132813
